datetime,Tmean,Tmax,Tmin,precip,precip_flg,Sunlight,wind,humidity,cloud_cover,pres,TDFK,iday_overview,inight_overview,total,SHINSEIJI,YOJI,KIDS,ADULT,ELDER,UNKNOWN,Death,Severe,Mid,Minor,other,home,work1,work2,school,indoor,outdoor,road,other_place
2018-05-25,23.6,29.8,17.3,0.0,1,28.06,2.0,46.0,8.5,1008.7,27,24,53,7,0,0,1,2,4,0,0,0,0,7,0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0
2018-05-26,22.9,26.6,20.4,0.0,1,15.41,1.8,54.0,7.5,1008.9,27,102,19,3,0,0,2,0,1,0,0,0,0,3,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2018-05-27,23.1,28.1,18.0,0.0,1,23.3,1.8,57.0,6.0,1011.2,27,97,53,17,0,0,5,5,7,0,0,0,1,16,0,6.0,0.0,1.0,1.0,5.0,1.0,2.0,1.0
2018-05-28,23.4,26.5,20.6,0.0,0,13.48,1.7,64.0,10.0,1012.7,27,52,53,2,0,0,0,2,0,0,0,0,0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-05-29,23.4,28.1,20.6,0.0,0,14.36,2.1,68.0,10.0,1013.4,27,52,75,1,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-05-30,19.9,22.3,17.7,18.5,0,5.78,2.3,87.0,9.8,1012.1,27,107,53,3,0,0,2,0,1,0,0,0,1,2,0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2018-05-31,19.7,21.5,17.4,11.5,0,3.34,1.5,86.0,10.0,1008.6,27,61,54,3,0,0,0,2,1,0,0,1,1,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2018-06-01,21.0,26.2,17.6,0.0,0,24.49,2.6,58.0,5.3,1012.7,27,17,19,6,0,0,2,2,2,0,0,0,1,5,0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0
2018-06-02,21.8,28.6,15.8,0.0,1,30.21,2.5,58.0,0.0,1015.5,27,14,20,5,0,0,0,0,5,0,0,0,2,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-06-03,23.2,28.8,18.9,0.0,1,26.85,2.1,64.0,6.8,1015.6,27,105,114,17,0,1,4,4,8,0,0,0,0,17,0,2.0,0.0,0.0,0.0,1.0,7.0,4.0,3.0
2018-06-04,23.7,30.2,19.4,0.0,1,28.1,2.3,62.0,5.8,1014.7,27,38,24,11,0,0,2,6,3,0,0,0,2,9,0,2.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0
2018-06-05,22.6,27.8,19.6,9.0,0,17.08,1.8,67.0,9.5,1014.4,27,73,118,7,0,0,0,2,5,0,0,0,0,7,0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0
2018-06-06,19.3,20.7,17.8,48.5,0,3.74,3.0,96.0,10.0,1011.9,27,3,135,1,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-06-07,22.8,28.1,19.4,7.0,0,17.63,1.8,82.0,9.8,1012.8,27,55,53,11,0,1,2,2,6,0,0,0,1,10,0,3.0,1.0,0.0,2.0,0.0,2.0,3.0,0.0
2018-06-08,23.5,25.8,21.1,13.5,0,7.63,1.3,86.0,10.0,1009.0,27,61,97,3,0,0,0,2,1,0,0,0,0,3,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-06-09,24.2,28.8,20.0,0.5,0,28.23,3.3,68.0,5.3,1006.6,27,15,36,9,0,0,3,2,4,0,0,0,2,7,0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,2.0
2018-06-10,21.7,25.4,19.2,5.0,0,6.2,3.8,77.0,10.0,1004.4,27,73,130,1,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-06-11,23.2,27.5,20.5,2.0,0,10.03,3.5,80.0,10.0,996.0,27,67,96,2,0,0,0,0,2,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2018-06-12,21.8,25.7,19.4,0.0,0,10.98,2.3,73.0,10.0,999.4,27,61,73,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-13,21.2,25.9,17.8,0.0,1,26.06,3.3,62.0,3.0,1006.3,27,15,20,2,0,0,0,1,1,0,0,0,0,2,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-06-14,21.8,26.6,16.6,0.0,1,22.39,2.3,60.0,8.0,1009.1,27,32,75,2,0,0,0,1,1,0,0,0,0,2,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-06-15,20.3,23.6,18.3,5.0,0,6.95,3.5,79.0,10.0,1007.9,27,127,73,1,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-06-16,20.9,26.7,16.8,0.0,1,30.82,2.9,56.0,4.3,1012.1,27,15,19,3,0,0,2,1,0,0,0,0,0,3,0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
2018-06-17,22.7,28.5,16.2,0.0,1,28.85,2.5,62.0,6.8,1012.7,27,97,53,12,0,0,6,2,4,0,0,0,2,10,0,3.0,0.0,0.0,2.0,1.0,2.0,3.0,1.0
2018-06-18,23.5,27.0,21.5,0.0,0,19.02,4.2,69.0,9.8,1008.2,27,61,53,4,0,0,1,2,1,0,0,0,1,3,0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-19,23.0,26.0,21.1,3.0,0,9.35,1.4,80.0,8.5,1008.3,27,77,118,1,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-06-20,21.7,22.9,20.3,57.5,0,2.77,1.6,97.0,10.0,1001.7,27,3,130,4,0,0,0,4,0,0,0,0,1,3,0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-06-21,23.2,26.4,20.7,0.0,0,12.88,1.5,79.0,9.8,1005.4,27,52,112,2,0,0,0,0,2,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-06-22,24.9,30.8,19.9,0.0,1,24.57,1.7,64.0,9.0,1009.4,27,96,53,9,0,0,0,2,7,0,0,0,2,7,0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0
2018-06-23,21.4,24.2,19.3,15.0,0,5.6,2.0,84.0,10.0,1005.8,27,88,96,1,0,0,0,1,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-24,23.7,27.8,19.4,1.5,0,24.84,2.3,73.0,9.8,1007.3,27,64,114,10,0,0,6,1,3,0,0,0,1,9,0,3.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0
2018-06-25,26.6,33.1,21.2,0.0,1,28.78,1.8,64.0,2.8,1012.5,27,24,106,35,0,0,0,18,17,0,0,1,8,26,0,11.0,3.0,0.0,0.0,5.0,2.0,9.0,5.0
2018-06-26,27.6,31.6,22.8,0.0,0,25.52,2.4,70.0,10.0,1013.2,27,96,53,34,0,0,3,14,17,0,0,0,9,25,0,14.0,8.0,0.0,2.0,1.0,1.0,6.0,2.0
2018-06-27,29.2,33.5,26.3,0.0,0,24.65,4.3,67.0,9.8,1007.8,27,55,53,35,0,0,2,17,16,0,1,0,7,27,0,8.0,9.0,0.0,2.0,4.0,0.0,11.0,1.0
2018-06-28,28.7,33.0,25.8,0.0,0,19.35,4.2,68.0,10.0,1006.5,27,66,53,32,0,0,2,14,16,0,0,2,13,17,0,14.0,6.0,0.0,0.0,3.0,1.0,7.0,1.0
2018-06-29,26.7,31.6,22.8,22.5,0,10.43,3.3,78.0,10.0,1010.0,27,88,59,19,0,0,5,3,11,0,0,0,8,11,0,13.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0
2018-06-30,27.3,33.6,23.1,2.0,0,21.81,1.9,79.0,9.5,1015.8,27,68,53,44,0,1,11,11,21,0,0,0,8,36,0,13.0,6.0,0.0,5.0,2.0,5.0,11.0,2.0
2018-07-01,28.9,34.8,25.3,0.0,1,28.34,2.3,68.0,8.3,1016.7,27,105,20,68,0,0,11,20,37,0,0,0,12,56,0,25.0,1.0,0.0,3.0,5.0,12.0,21.0,1.0
2018-07-02,28.8,33.8,25.7,0.0,0,20.79,2.1,70.0,6.5,1013.9,27,83,55,57,0,1,3,18,35,0,0,1,16,40,0,23.0,6.0,0.0,1.0,1.0,7.0,18.0,1.0
2018-07-03,29.2,33.8,24.7,0.0,0,19.93,3.3,61.0,9.8,1007.3,27,52,53,42,0,0,2,12,28,0,0,1,11,30,0,16.0,3.0,0.0,3.0,3.0,4.0,12.0,1.0
2018-07-04,28.2,29.7,25.4,9.0,0,10.59,4.7,72.0,10.0,1002.2,27,88,17,18,0,0,1,5,12,0,0,0,9,9,0,11.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0
2018-07-05,25.6,28.4,23.6,124.5,0,3.46,4.0,87.0,10.0,1004.9,27,7,5,6,0,0,0,0,6,0,0,0,4,2,0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-07-06,24.1,26.2,21.7,117.5,0,2.9,1.4,95.0,10.0,1007.6,27,3,135,7,0,0,0,5,2,0,0,0,1,6,0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-07-07,24.4,26.8,23.2,27.5,0,3.34,1.4,93.0,10.0,1009.0,27,107,100,4,0,0,2,2,0,0,0,0,0,4,0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0
2018-07-08,26.8,32.7,23.0,0.0,0,20.96,1.9,78.0,9.5,1013.6,27,75,79,38,0,0,9,10,19,0,0,0,7,31,0,9.0,0.0,0.0,3.0,5.0,7.0,9.0,5.0
2018-07-09,28.0,34.0,23.7,0.0,0,26.8,2.2,71.0,8.0,1017.5,27,80,89,53,0,1,2,26,24,0,0,0,13,40,0,13.0,15.0,3.0,3.0,3.0,2.0,13.0,1.0
2018-07-10,28.6,33.2,25.0,0.0,1,27.05,2.2,70.0,5.0,1017.9,27,30,42,84,0,1,4,49,30,0,0,0,14,70,0,23.0,23.0,1.0,3.0,8.0,5.0,16.0,5.0
2018-07-11,29.1,33.1,25.5,0.0,0,20.44,1.8,72.0,8.5,1015.8,27,52,59,57,0,0,6,21,30,0,0,0,14,43,0,17.0,10.0,0.0,5.0,3.0,6.0,13.0,3.0
2018-07-12,29.5,32.7,26.3,0.0,0,13.44,1.9,64.0,9.8,1013.0,27,52,73,50,0,0,4,22,24,0,0,1,7,42,0,17.0,7.0,0.0,3.0,6.0,1.0,14.0,2.0
2018-07-13,30.1,34.7,26.1,0.0,1,21.49,2.0,65.0,9.0,1011.2,27,96,116,90,0,0,17,29,44,0,1,1,18,70,0,24.0,13.0,0.0,16.0,5.0,5.0,21.0,6.0
2018-07-14,31.5,36.8,26.6,0.0,1,28.41,2.1,62.0,3.8,1010.4,27,47,19,227,0,0,57,79,91,0,0,2,44,180,1,54.0,10.0,3.0,13.0,26.0,44.0,64.0,13.0
2018-07-15,31.2,36.1,27.7,0.0,1,27.54,2.2,63.0,0.0,1011.7,27,14,20,247,0,1,50,102,94,0,0,2,36,209,0,89.0,7.0,1.0,37.0,29.0,27.0,43.0,14.0
2018-07-16,31.4,36.9,28.0,0.0,1,27.03,2.0,64.0,4.0,1012.0,27,47,20,238,0,1,40,88,109,0,0,1,59,178,0,90.0,13.0,1.0,21.0,23.0,25.0,57.0,8.0
2018-07-17,30.8,35.8,27.9,0.0,1,24.46,2.1,68.0,6.8,1011.6,27,97,106,243,0,7,21,84,131,0,1,2,70,170,0,111.0,34.0,0.0,19.0,14.0,8.0,46.0,11.0
2018-07-18,32.0,37.0,27.8,0.0,1,26.48,2.2,62.0,3.5,1010.5,27,48,19,398,0,5,50,175,168,0,1,6,102,288,1,151.0,58.0,9.0,36.0,33.0,15.0,74.0,22.0
2018-07-19,31.9,38.0,27.4,0.0,1,27.86,2.4,59.0,0.0,1009.9,27,14,36,353,0,3,48,126,176,0,0,3,99,251,0,151.0,43.0,0.0,29.0,32.0,16.0,78.0,4.0
2018-07-20,30.8,37.1,28.1,0.0,0,24.79,2.6,70.0,6.8,1010.9,27,15,65,308,0,4,31,115,158,0,2,3,74,229,0,124.0,39.0,1.0,19.0,37.0,20.0,59.0,9.0
2018-07-21,30.7,35.6,27.9,0.0,0,27.25,2.4,66.0,4.0,1011.6,27,15,19,215,0,3,35,70,107,0,1,1,51,162,0,96.0,10.0,1.0,21.0,33.0,12.0,29.0,13.0
2018-07-22,30.8,35.1,27.9,0.0,1,26.45,2.5,64.0,2.5,1010.6,27,19,20,180,0,5,34,56,85,0,1,1,29,149,0,83.0,3.0,1.0,15.0,23.0,20.0,27.0,8.0
2018-07-23,32.0,37.2,28.4,0.0,1,23.59,2.5,64.0,5.8,1007.8,27,15,20,320,0,3,38,117,162,0,2,4,84,230,0,130.0,37.0,1.0,19.0,34.0,19.0,69.0,11.0
2018-07-24,32.0,37.5,27.9,0.0,1,25.17,2.9,56.0,2.8,1006.8,27,15,20,264,0,7,16,97,144,0,1,1,67,194,1,116.0,25.0,1.0,17.0,34.0,4.0,54.0,13.0
2018-07-25,30.7,36.9,26.4,0.0,1,24.1,2.5,63.0,7.5,1007.4,27,97,53,250,0,2,37,103,108,0,0,2,51,197,0,96.0,19.0,0.0,12.0,43.0,17.0,49.0,14.0
2018-07-26,30.7,36.8,27.9,0.0,0,21.19,2.2,69.0,10.0,1007.0,27,52,53,176,0,3,15,70,88,0,0,1,50,125,0,88.0,26.0,2.0,6.0,15.0,9.0,28.0,2.0
2018-07-27,29.1,33.6,26.9,0.5,0,21.46,2.5,69.0,6.3,1006.2,27,20,53,107,0,2,12,46,47,0,0,1,17,89,0,46.0,10.0,0.0,7.0,17.0,4.0,21.0,2.0
2018-07-28,28.7,32.7,26.6,0.5,0,10.35,2.6,67.0,10.0,1000.6,27,61,17,56,0,0,9,26,21,0,0,2,7,47,0,30.0,1.0,0.0,5.0,3.0,5.0,11.0,1.0
2018-07-29,27.9,32.5,24.0,52.0,0,13.53,4.2,76.0,8.0,997.6,27,63,30,46,0,0,3,25,18,0,1,0,6,39,0,21.0,4.0,0.0,2.0,11.0,4.0,2.0,2.0
2018-07-30,29.5,34.6,25.6,0.5,0,20.76,4.2,65.0,4.8,1005.3,27,17,47,94,0,5,11,34,44,0,0,1,26,67,0,39.0,4.0,0.0,4.0,10.0,11.0,16.0,10.0
2018-07-31,30.4,36.2,26.7,0.0,1,23.67,3.3,63.0,3.5,1005.0,27,15,19,136,0,1,14,47,74,0,0,0,34,102,0,59.0,16.0,0.0,3.0,15.0,18.0,24.0,1.0
2018-08-01,30.2,34.9,26.9,0.0,1,25.64,2.4,66.0,0.5,1005.0,27,15,20,123,0,1,11,51,60,0,0,0,30,93,0,44.0,19.0,1.0,3.0,11.0,20.0,17.0,8.0
2018-08-02,30.7,35.7,27.8,0.0,1,26.84,2.6,66.0,2.0,1006.8,27,15,20,150,0,1,21,54,74,0,0,0,32,118,0,64.0,19.0,0.0,8.0,11.0,13.0,31.0,4.0
2018-08-03,31.3,35.3,28.0,0.0,1,23.79,2.5,62.0,1.8,1007.6,27,15,19,152,0,1,14,66,71,0,0,0,24,128,0,49.0,20.0,2.0,5.0,20.0,9.0,38.0,9.0
2018-08-04,31.5,37.1,26.5,0.0,1,26.73,2.2,50.0,0.0,1007.0,27,14,19,117,0,3,20,40,54,0,0,0,14,103,0,41.0,4.0,2.0,13.0,16.0,19.0,18.0,4.0
2018-08-05,32.0,36.8,27.7,0.0,1,26.26,2.1,54.0,3.3,1005.7,27,30,20,135,0,0,29,39,67,0,0,0,20,115,0,49.0,5.0,1.0,10.0,9.0,30.0,27.0,4.0
2018-08-06,31.6,36.5,28.3,0.0,1,19.45,3.2,61.0,4.5,1004.4,27,17,20,144,0,0,13,55,76,0,0,1,32,111,0,61.0,19.0,1.0,9.0,8.0,4.0,36.0,6.0
2018-08-07,29.5,35.1,25.6,0.0,1,20.36,3.5,58.0,3.5,1005.5,27,41,20,90,0,1,10,32,47,0,0,1,23,66,0,42.0,6.0,1.0,5.0,5.0,7.0,20.0,4.0
2018-08-08,27.5,31.8,24.2,0.0,1,17.23,3.3,63.0,5.3,1003.5,27,79,53,39,0,0,2,12,25,0,0,0,11,28,0,21.0,3.0,2.0,0.0,3.0,3.0,6.0,1.0
2018-08-09,28.7,32.6,26.3,0.0,0,13.91,2.3,70.0,10.0,1001.7,27,52,53,39,0,0,6,15,18,0,0,0,9,30,0,24.0,4.0,0.0,1.0,4.0,1.0,5.0,0.0
2018-08-10,29.5,34.0,27.0,0.0,0,13.0,2.0,69.0,7.5,1003.2,27,66,19,49,0,0,7,12,30,0,0,0,11,38,0,20.0,3.0,0.0,3.0,4.0,3.0,13.0,3.0
2018-08-11,30.3,36.0,27.0,0.0,0,23.7,2.0,68.0,6.5,1005.3,27,38,73,70,0,2,10,20,38,0,0,0,19,51,0,31.0,3.0,1.0,2.0,6.0,9.0,15.0,3.0
2018-08-12,30.6,34.7,28.2,0.0,1,21.24,2.1,70.0,8.3,1009.3,27,42,20,91,0,3,17,27,44,0,0,1,16,74,0,33.0,1.0,0.0,3.0,11.0,16.0,23.0,4.0
2018-08-13,31.0,36.0,27.9,0.0,0,24.12,2.2,66.0,6.8,1012.0,27,41,59,72,0,2,7,27,36,0,0,0,17,55,0,30.0,5.0,0.0,2.0,9.0,9.0,8.0,9.0
2018-08-14,30.4,36.7,26.5,4.5,0,17.9,1.6,70.0,10.0,1012.4,27,101,53,86,0,2,9,24,51,0,0,1,22,63,0,44.0,5.0,2.0,3.0,10.0,5.0,16.0,1.0
2018-08-15,29.5,33.0,27.5,0.0,0,12.72,1.8,70.0,10.0,1012.4,27,61,53,32,0,0,0,13,19,0,0,0,10,22,0,15.0,1.0,0.0,0.0,6.0,3.0,6.0,1.0
2018-08-16,28.8,32.8,26.2,1.0,0,15.82,3.2,73.0,10.0,1009.1,27,52,65,27,0,1,1,7,18,0,0,0,6,21,0,10.0,2.0,0.0,0.0,7.0,1.0,5.0,2.0
2018-08-17,25.8,30.6,22.4,0.0,1,25.84,4.1,52.0,5.5,1010.7,27,24,20,13,0,0,1,6,6,0,0,0,1,12,0,5.0,1.0,0.0,2.0,3.0,0.0,2.0,0.0
2018-08-18,25.9,32.8,19.9,0.0,1,26.05,2.4,50.0,7.5,1011.4,27,105,20,16,0,0,6,4,6,0,0,0,3,13,0,3.0,0.0,0.0,0.0,1.0,4.0,8.0,0.0
2018-08-19,27.2,33.0,22.7,0.0,1,22.78,2.6,52.0,7.0,1012.3,27,99,36,20,0,0,3,6,11,0,0,1,3,16,0,5.0,0.0,0.0,1.0,3.0,2.0,8.0,1.0
2018-08-20,28.3,34.5,24.4,0.0,0,19.03,3.0,60.0,9.8,1009.8,27,52,42,34,0,0,5,11,18,0,0,0,11,23,0,15.0,5.0,0.0,3.0,3.0,1.0,6.0,1.0
2018-08-21,30.1,36.8,26.8,6.0,0,18.03,2.3,69.0,5.8,1008.7,27,34,20,66,0,0,4,29,33,0,0,0,10,56,0,15.0,16.0,1.0,4.0,10.0,4.0,13.0,3.0
2018-08-22,31.3,37.6,26.5,0.0,1,21.26,3.6,57.0,2.8,1010.4,27,15,20,64,0,1,4,33,26,0,0,1,13,50,0,16.0,12.0,0.0,2.0,6.0,5.0,22.0,1.0
2018-08-23,30.1,35.0,25.7,18.0,0,17.3,5.6,66.0,7.3,1002.9,27,55,17,36,0,0,3,13,20,0,0,0,5,31,0,10.0,7.0,0.0,2.0,4.0,1.0,10.0,2.0
2018-08-24,30.2,32.8,26.6,12.0,0,11.86,6.1,68.0,8.8,1006.4,27,67,22,24,0,0,4,10,10,0,0,0,2,22,0,8.0,4.0,1.0,2.0,4.0,1.0,4.0,0.0
2018-08-25,30.6,34.5,28.2,0.0,1,24.83,3.6,66.0,3.8,1012.0,27,17,19,54,0,0,12,18,24,0,0,0,17,37,0,17.0,6.0,0.0,2.0,0.0,13.0,12.0,4.0
2018-08-26,29.8,34.3,27.1,0.0,1,24.62,2.5,68.0,1.3,1013.7,27,15,20,38,0,0,9,15,14,0,0,0,7,31,0,11.0,0.0,1.0,3.0,3.0,8.0,10.0,2.0
2018-08-27,30.0,34.1,26.8,0.0,1,24.16,2.2,66.0,2.5,1013.2,27,15,20,48,0,1,3,22,22,0,0,0,12,36,0,15.0,7.0,0.0,1.0,4.0,1.0,14.0,6.0
2018-08-28,29.6,33.0,27.2,0.0,0,16.7,2.3,69.0,8.3,1013.0,27,62,54,25,0,0,5,7,13,0,0,0,5,20,0,9.0,2.0,0.0,4.0,3.0,1.0,6.0,0.0
2018-08-29,29.8,35.4,27.3,0.0,1,22.97,2.5,70.0,3.5,1012.8,27,15,31,34,0,1,3,17,13,0,0,0,7,27,0,11.0,5.0,0.0,2.0,3.0,3.0,7.0,3.0
2018-08-30,29.8,34.2,26.7,0.0,1,23.29,2.8,64.0,7.3,1012.8,27,96,20,34,0,1,4,10,19,0,0,0,10,24,0,19.0,2.0,0.0,2.0,1.0,1.0,7.0,2.0
2018-08-31,29.6,34.3,25.1,0.0,0,23.59,3.1,70.0,4.8,1011.0,27,15,92,38,0,0,6,12,20,0,0,0,10,28,0,12.0,5.0,1.0,4.0,7.0,3.0,5.0,1.0
2018-09-01,26.1,28.1,24.2,20.0,0,6.14,2.3,81.0,10.0,1010.5,27,89,59,6,0,0,1,2,3,0,0,0,2,4,0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-09-02,26.3,30.8,23.1,0.0,0,16.92,2.0,71.0,9.8,1011.1,27,53,24,20,0,0,8,8,4,0,0,0,1,19,0,5.0,0.0,0.0,1.0,0.0,7.0,7.0,0.0
2018-09-03,28.1,34.1,23.4,0.0,0,20.54,2.0,69.0,3.8,1008.1,27,15,53,21,0,0,2,5,14,0,0,0,3,18,0,8.0,3.0,0.0,1.0,0.0,1.0,7.0,1.0
2018-09-04,26.9,29.9,24.7,41.0,0,3.5,5.0,79.0,10.0,994.4,27,76,65,3,0,0,0,1,2,0,0,0,2,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-09-05,27.6,31.0,25.0,0.0,0,22.74,3.1,67.0,6.3,1003.7,27,15,116,27,0,0,0,14,13,0,0,0,5,22,0,12.0,2.0,0.0,1.0,4.0,0.0,4.0,4.0
2018-09-06,27.0,30.9,23.3,6.5,0,12.72,1.8,65.0,9.8,1009.0,27,52,135,15,0,0,0,8,7,0,0,0,4,11,0,9.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0
2018-09-07,26.5,30.2,22.9,37.0,0,7.96,3.2,82.0,10.0,1008.6,27,61,18,6,0,0,1,4,1,0,0,0,2,4,0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
2018-09-08,23.2,26.7,20.9,15.5,0,3.98,1.7,89.0,10.0,1012.6,27,88,59,3,0,0,1,1,1,0,0,0,1,2,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
2018-09-09,24.2,27.5,22.5,13.0,0,5.74,1.4,92.0,10.0,1013.1,27,88,135,3,0,0,1,1,1,0,0,0,0,3,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2018-09-10,23.5,25.6,21.7,38.5,0,6.85,2.1,86.0,9.5,1014.3,27,10,55,2,0,0,0,1,1,0,0,0,1,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-09-11,24.5,28.9,20.9,0.0,1,17.97,2.3,68.0,10.0,1018.0,27,52,75,3,0,0,0,0,3,0,0,0,0,3,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-12,22.2,23.8,21.4,4.0,0,5.08,2.9,84.0,10.0,1018.9,27,127,53,1,0,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-13,23.5,26.2,21.2,0.0,0,7.92,3.4,75.0,10.0,1018.1,27,67,135,1,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-09-14,23.0,26.3,21.3,4.0,0,9.4,3.5,88.0,10.0,1016.8,27,61,96,3,0,0,1,1,1,0,0,0,0,3,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-09-15,25.0,28.0,21.8,0.0,0,8.07,1.9,85.0,10.0,1014.1,27,52,53,47,0,0,11,33,3,0,0,0,2,45,0,1.0,0.0,0.0,0.0,1.0,0.0,44.0,1.0
2018-09-16,27.6,30.9,24.8,0.5,0,20.47,2.4,73.0,7.8,1013.2,27,43,67,85,0,0,25,45,15,0,0,1,8,76,0,5.0,0.0,3.0,1.0,3.0,2.0,68.0,3.0
2018-09-17,25.3,28.0,22.2,0.0,0,4.45,1.8,75.0,8.0,1014.6,27,61,22,11,0,0,4,2,5,0,0,0,1,10,0,3.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0
2018-09-18,25.0,29.7,20.8,0.0,1,17.68,1.8,65.0,6.5,1015.1,27,17,53,6,0,0,1,3,2,0,0,0,0,6,0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0
2018-09-19,25.2,30.4,20.8,0.0,1,21.41,2.5,46.0,8.0,1013.7,27,17,75,7,0,0,0,4,3,0,0,1,2,4,0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-09-20,20.6,23.3,19.2,24.5,0,1.95,2.4,84.0,10.0,1011.6,27,107,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-21,22.6,27.2,20.0,33.0,0,8.34,2.5,90.0,10.0,1008.8,27,88,96,2,0,0,0,1,1,0,0,0,0,2,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-09-22,24.8,29.2,21.9,6.0,0,10.36,2.0,76.0,9.8,1011.8,27,61,24,1,0,0,1,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-23,24.1,29.0,19.9,0.0,1,17.38,1.7,69.0,6.5,1016.0,27,55,22,13,0,0,6,3,4,0,0,0,1,12,0,5.0,0.0,1.0,3.0,1.0,2.0,1.0,0.0
2018-09-24,24.4,28.7,20.5,0.0,0,13.44,1.8,65.0,9.0,1015.7,27,52,82,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-25,21.7,23.6,19.7,5.0,0,6.07,2.2,77.0,10.0,1015.1,27,88,114,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-26,19.7,24.1,17.7,21.5,0,6.83,1.9,78.0,8.5,1015.7,27,87,118,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-27,19.7,23.7,17.3,12.5,0,8.79,2.0,81.0,8.8,1014.0,27,61,20,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-28,21.6,27.8,16.3,0.0,1,21.12,1.9,63.0,1.3,1017.3,27,14,94,4,0,0,2,1,1,0,0,0,0,4,0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2018-09-29,18.9,20.7,16.5,42.5,0,3.21,3.6,89.0,10.0,1014.9,27,116,59,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
